Ano de exibição,Título da obra,Público no ano de exibição,Renda (R$) no ano de exibição,Gênero
2011,Reféns,349700.0,3527340.34,Ficção
2011,Reidy – A construção da utopia,4128.0,45483.36,Documentário
2011,Reino dos Felinos,11760.0,87180.5,Documentário
2011,Resident Evil 4: recomeço,323.0,985.0,Ficção
2011,Restrepo,3800.0,34771.5,Documentário
2011,Ricky,6458.0,58217.88,Ficção
2011,Rio,6065178.0,66017601.41,Animação
2011,Riscado,4303.0,37396.05,Ficção
2011,Rock Brasília - era de ouro,34301.0,337199.75,Documentário
2011,Românticos Anônimos,18363.0,197569.39,Ficção
2011,Roubo nas Alturas,452565.0,4343104.0,Ficção
2011,Rumba,15.0,123.0,Ficção
2011,Rádio Nacional,798.0,3958.0,Documentário
2011,Salt,15.0,85.0,Ficção
2011,Santa paciência,24661.0,272961.73,Ficção
2011,Santuário,670102.0,8886841.77,Ficção
2011,Saturno em oposição,14525.0,116675.34,Ficção
2011,Scott Pilgrim contra o mundo,4785.0,38582.0,Ficção
2011,"Se beber, não case! 2",2841000.0,27151036.0,Ficção
2011,"Se não nós, quem?",5132.0,55127.38,Ficção
2011,Sem Limites,296397.0,3082199.12,Ficção
2011,Sem saída,1175963.0,10824200.5,Ficção
2011,Sempre bela,11.0,36.0,Ficção
2011,Senna,3749.0,31150.0,Documentário
2011,Sentimento de culpa,1520.0,10275.76,Ficção
2011,Sequestro,648.0,8114.0,Documentário
2011,Sexo sem Compromisso,569655.0,5557845.0,Ficção
2011,Simples mortais,745.0,7338.5,Ficção
2011,Singularidades de uma rapariga loira,17181.0,175717.61,Ficção
2011,Skyline - a invasão,6066.0,44741.5,Ficção
2011,Sobrenatural,172067.0,1600454.53,Ficção
2011,Solidão e fé,828.0,3201.59,Documentário
2011,Solomon Kane - o caçador de demônios,291.0,1515.0,Ficção
2011,Sonhos roubados,32.0,123.0,Ficção
2011,Splice – A nova espécie,8769.0,73724.2,Ficção
2011,Submarino,4261.0,36314.13,Ficção
2011,Sucker Punch - mundo surreal,198829.0,1789772.0,Ficção
2011,Sunshine Cleaning,8189.0,85518.27,Ficção
2011,Super 8,450824.0,4435481.0,Ficção
2011,Tancredo Neves - a travessia,2411.0,26376.5,Documentário
2011,Tarde demais,2070.0,16135.79,Ficção
2011,"Terra deu, terra come",205.0,1988.4,Documentário
2011,Terror na água 3D,180341.0,2385595.78,Ficção
2011,Tetro,24357.0,227072.36,Ficção
2011,The runaways - garotas do rock,806.0,5601.06,Ficção
2011,Thor,2581538.0,28933349.0,Ficção
2011,"Tio Boonmee, que pode recordar suas vidas passadas",20489.0,197391.0,Ficção
2011,Todo mundo tem problemas sexuais,70673.0,613486.67,Ficção
2011,Todos Contra Zucker,18.0,90.0,Ficção
2011,Tomboy,112.0,886.84,Ficção
2011,Tony Manero,120.0,735.0,Ficção
2011,Top Models – um conto de fadas brasileiro,870.0,8759.0,Documentário
2011,Toy Story 3,1472.0,3347.0,Animação
2011,Trabalhar cansa,6687.0,67951.2,Ficção
2011,Trabalho interno,17648.0,177807.73,Documentário
2011,Transcendendo Lynch,1303.0,11638.0,Documentário
2011,Transeunte,2020.0,16535.42,Ficção
2011,Transformers: o lado oculto da lua,3134578.0,35796388.0,Ficção
2011,Triângulo amoroso,7128.0,59295.75,Ficção
2011,Tron - o legado,465864.0,5193022.35,Ficção
2011,Tropa de elite,6.0,30.0,Ficção
2011,Tropa de elite 2,123248.0,1141039.58,Ficção
2011,Tudo ficará bem,1752.0,14292.5,Ficção
2011,Tudo pelo poder,138302.0,1630220.94,Ficção
2011,Turnê,11636.0,121312.67,Ficção
2011,U2 3D,32172.0,623273.68,Documentário
2011,Ultimate Tahiti Wave,8777.0,137148.0,Documentário
2011,Um assalto de fé,4268.0,43090.91,Ficção
2011,Um conto chinês,230578.0,2888027.19,Ficção
2011,Um Dia,110082.0,1372258.0,Ficção
2011,Um doce olhar,1991.0,15679.5,Ficção
2011,Um gato em Paris,8461.0,84732.88,Animação
2011,Um homem misterioso,9096.0,71072.0,Ficção
2011,Um homem que grita,1649.0,8711.7,Ficção
2011,Um lugar ao sol,511.0,3426.5,Documentário
2011,Um lugar qualquer,61673.0,671939.0,Ficção
2011,Um Mar de Aventuras 3D,903.0,17739.0,Documentário
2011,Um Novo Caminho,224.0,1414.0,Ficção
2011,Um novo despertar,49499.0,505237.03,Ficção
2011,Um parto de viagem,6970.0,58629.0,Ficção
2011,Um quarto em Roma,2285.0,16515.89,Ficção
2011,Um sonho de amor,36362.0,389981.48,Ficção
2011,Uma doce mentira,41452.0,419866.68,Ficção
2011,Uma Incrível Aventura,1088.0,10981.84,Ficção
2011,Uma manhã gloriosa,140476.0,1529972.0,Ficção
2011,Uma professora muito maluquinha,63345.0,520144.62,Ficção
2011,Utopia e barbárie,54.0,650.35,Documentário
2011,Valsa com Bashir,110.0,550.0,Animação
2011,Vejo você no próximo verão,20086.0,223172.7,Ficção
2011,Velozes e furiosos 5,3612670.0,33424339.0,Ficção
2011,Vencer,3769.0,28514.0,Ficção
2011,Vida sobre rodas,103.0,773.0,Documentário
2011,Violência e Paixão,3079.0,23310.5,Ficção
2011,VIPS,593855.0,5881648.0,Ficção
2011,Vips - Histórias Reais de um Mentiroso,927.0,10980.0,Documentário
2011,Você vai conhecer o homem dos seus sonhos,32011.0,287078.42,Ficção
2011,"Vocês, os Vivos",38.0,186.0,Ficção
2011,"Vovó...Zona 3: Tal pai, tal filho",602224.0,5112625.17,Ficção
2011,Vênus negra,6873.0,63259.4,Ficção
2011,Winnie the Pooh,108228.0,816777.29,Animação
2011,"Winter, o golfinho",274477.0,3087411.0,Ficção
2011,X-Men: first class,2692328.0,24256528.34,Ficção
2011,Xuxa em o Mistério de Feiurinha,60.0,210.0,Ficção
2011,Zé Colméia - o filme,1450055.0,13104849.0,Animação
2011,Água para elefantes,212937.0,2103750.85,Ficção
2011,À margem do lixo,161.0,772.0,Documentário
2011,"Índia, amor e outras delícias",482.0,4195.46,Ficção
2010,15 Anos e Meio,16852.0,158698.52,Ficção
2010,2012,223425.0,1777068.0,Ficção
2010,2046,633.0,3086.0,Ficção
2010,3 Homens e uma noite fria,928.0,8565.0,Ficção
2010,3 Macacos,23.0,130.0,Ficção
2010,"4 Meses, 3 Semanas e 2 Dias",170.0,1273.0,Ficção
2010,400 contra 1 – a história do Comando Vermelho,127416.0,1077944.22,Ficção
2010,500 Dias com Ela,25992.0,212610.0,Ficção
2010,5x favela – agora por nós mesmos,155744.0,1350474.16,Ficção
2010,72 horas,180485.0,1726094.85,Ficção
2010,A Alegria de Emma,457.0,1494.0,Ficção
2010,A alma do osso,453.0,3955.71,Documentário
2010,A Bela Junie,132.0,682.0,Ficção
2010,A Bruxinha e o Dragão,5737.0,53616.7,Ficção
2010,A Caixa,106659.0,887146.07,Ficção
2010,A casa verde,26343.0,82008.94,Ficção
2010,A dama de honra,334.0,2105.0,Ficção
2010,A epidemia,19901.0,170960.5,Ficção
2010,A Era do Gelo 3,1600.0,8000.0,Animação
2010,A estrada,62058.0,553055.33,Ficção
2010,A falta que me faz,387.0,3304.4,Documentário
2010,A Festa da Menina Morta,471.0,2656.0,Ficção
2010,A Fita Branca,88210.0,797179.46,Ficção
2010,A Garota de Mônaco,877.0,4344.5,Ficção
2010,A guerra dos vizinhos,3659.0,27414.45,Ficção
2010,A hora do pesadelo,336080.0,2831294.0,Ficção
2010,A ilha do terrível Rapaterra,46324.0,138533.7,Ficção
2010,A Janela,575.0,3166.5,Ficção
2010,A Janela da Frente,86.0,695.0,Ficção
2010,A jovem rainha Vitória,97576.0,948114.15,Ficção
2010,A lenda dos guardiões,1049006.0,12478799.5,Animação
2010,A Mente que Mente,26498.0,256963.92,Ficção
2010,A Mulher do meu Amigo,55.0,222.0,Ficção
2010,A Mulher Invisível,431.0,1336.0,Ficção
2010,A Onda,8.0,40.0,Ficção
2010,A origem,1779720.0,17459925.0,Ficção
2010,A Partida,3159.0,24145.5,Ficção
2010,A Pequena Jerusalém,30.0,150.0,Ficção
2010,A Princesa e o Sapo,314472.0,1744589.75,Animação
2010,A Procura de Eric,3461.0,29834.5,Ficção
2010,A rede social,702699.0,6910284.02,Ficção
2010,A ressaca,119878.0,1103761.8,Ficção
2010,A Riviera não é aqui,10469.0,99726.3,Ficção
2010,A Saga Crepúsculo: eclipse,6179590.0,52603206.47,Ficção
2010,A suprema felicidade,217972.0,2109492.0,Ficção
2010,A sétima alma,44375.0,369333.2,Ficção
2010,A Teta Assustada,1144.0,6677.5,Ficção
2010,A Todo Volume,1046.0,9348.0,Documentário
2010,A Trilha,5006.0,33981.0,Ficção
2010,A Turma da Mônica em uma Aventura no Tempo,4813.0,14357.0,Animação
2010,A Verdade Nua e Crua,143.0,1120.0,Ficção
2010,A vida durante a guerra,4500.0,40495.5,Ficção
2010,A Vida Íntima de Pippa Lee,6453.0,50674.67,Ficção
2010,A árvore,12.0,135.0,Ficção
2010,A Última Estação (2011),937.0,8455.51,Ficção
2010,A última música,22924.0,194935.75,Ficção
2010,Abraços Partidos,74051.0,660825.0,Ficção
2010,Abutres,16814.0,170924.5,Ficção
2010,Aconteceu em Woodstock,15338.0,122061.0,Ficção
2010,Acácio,431.0,3375.0,Documentário
2010,Ah... O Amor!,19796.0,181122.1,Ficção
2010,Algo que Você Precisa Saber,1353.0,8661.7,Ficção
2010,Alguns Motivos para não se Apaixonar,3708.0,29706.5,Ficção
2010,Alice no País das Maravilhas,4344557.0,47933639.59,Ficção
2010,Alila,24.0,231.0,Ficção
2010,Almas à venda,16686.0,161833.91,Ficção
2010,Almoço em Agosto,1056.0,7407.0,Ficção
2010,Alvin e os Esquilos 2,5080809.0,38179805.0,Animação
2010,"Alô, Alô, Terezinha!",572.0,3991.4,Documentário
2010,Amantes,593.0,6265.0,Ficção
2010,Amor Extremo,10850.0,90886.85,Ficção
2010,Amor por acaso,48700.0,433237.86,Ficção
2010,Amor por contrato,44863.0,446668.32,Ficção
2010,Amor sem Escalas,829184.0,8073761.0,Ficção
2010,Amor à distância,286017.0,2700537.0,Ficção
2010,Amélia,11537.0,99680.0,Ficção
2010,Antes da lua cheia,1727.0,12409.6,Ficção
2010,Antes que o mundo acabe,26868.0,202557.67,Ficção
2010,Anticristo,1188.0,7056.5,Ficção
2010,Ao sul da fronteira,5781.0,45023.33,Documentário
2010,Ao sul de setembro,59.0,702.0,Ficção
2010,"Aparecida, o milagre",172374.0,1373549.0,Ficção
2010,Aproximação,23182.0,208030.68,Ficção
2010,Aquarela - as cores de uma paixão,1712.0,14008.0,Ficção
2010,Aquele Querido Mês de Agosto,227.0,1770.0,Ficção
2010,Arranca-Me a Vida,562.0,3935.0,Ficção
2010,As cartas psicografadas por Chico Xavier,7431.0,60280.74,Documentário
2010,As crônicas de Nárnia: a viagem do Peregrino da Alvorada,1926136.0,18416623.0,Ficção
2010,As melhores coisas do mundo,296739.0,2246886.0,Ficção
2010,As múmias do faraó,53318.0,455180.53,Ficção
2010,As Testemunhas,899.0,4521.0,Ficção
2010,Astro Boy,131870.0,983963.5,Animação
2010,Atividade Paranormal,78149.0,594157.34,Ficção
2010,Atividade paranormal 2,787020.0,7028810.0,Ficção
2010,Atração perigosa,138617.0,1488526.0,Ficção
2010,Atraídos pelo crime,135270.0,1288382.53,Ficção
2010,Atrizes,270.0,1827.5,Ficção
2010,Avatar,6172959.0,72873592.0,Ficção
2010,Avatar: Edição especial,60749.0,895920.0,Ficção
2010,B1 - Tenório em Pequim,679.0,7002.0,Documentário
2010,Baaria - a porta do vento,24720.0,238705.16,Ficção
2010,Barry & a Banda das Minhocas,76.0,380.0,Animação
2010,Bastardos Inglórios,26234.0,255027.0,Ficção
2010,Batalha por T.E.R.A.,12761.0,125529.56,Animação
2010,Batman: O Cavaleiro das Trevas,2.0,5.0,Ficção
2010,Bebês,270.0,2644.0,Documentário
2010,Bellini e o demônio,1661.0,14122.0,Ficção
2010,Bem-Vindo,517.0,2645.75,Ficção
2010,Besouro,11278.0,34629.0,Ficção
2010,Bezerra de Menezes - O Diário de um Espírito,2710.0,8743.0,Ficção
2010,Bolt Supercão,26.0,104.0,Animação
2010,Bons Costumes,22603.0,203777.75,Ficção
2010,BR-3 Documentário,49.0,236.0,Documentário
2010,Brichos,12806.0,33089.72,Animação
2010,Brilho de uma Paixão,84205.0,764978.04,Ficção
2010,Broder,33.0,229.69,Ficção
2010,Bruno,16.0,75.0,Ficção
2010,Cabeça a prêmio,11145.0,91965.12,Ficção
2010,Cachê,16.0,80.0,Ficção
2010,Cadê os Morgans,101896.0,1055097.0,Ficção
2010,Canções de Amor,55.0,201.0,Ficção
2010,Caramelo,200.0,1494.0,Ficção
2010,Caro Francis,3770.0,44117.0,Documentário
2010,"Carros usados, vendedores pirados",7801.0,78918.66,Ficção
2010,Cartas para Julieta,344521.0,3299864.91,Ficção
2010,Casamento Silencioso,2303.0,11658.83,Ficção
2010,Caso 39,205927.0,1808762.0,Ficção
2010,Casseta e Planeta 2 - Seus Problemas Acabaram,282.0,856.0,Ficção
2010,Caçador de recompensas,627092.0,5785284.25,Ficção
2010,Centurião,29924.0,260208.68,Ficção
2010,Che 2 - A Guerrilha,24.0,160.0,Ficção
2010,Cheri,41639.0,409503.99,Ficção
2010,Chico Xavier,3413166.0,30279694.27,Ficção
2010,Cidade de Plástico,433.0,4066.0,Ficção
2010,Cidadão Boilesen,3453.0,31672.5,Documentário
2010,Cildo,848.0,7915.0,Documentário
2010,"Cinderelas, Lobos e um Príncipe Encantado",88.0,388.0,Documentário
2010,Cine Cocoricó: As Aventuras na Cidade,1.0,0.0,Ficção
2010,"Cinema, Aspirinas e Urubus",7.0,35.0,Ficção
2010,Coco antes de Chanel,35837.0,287803.0,Ficção
2010,Coco Chanel & Igor Stravinsky,55801.0,545940.82,Ficção
2010,Coincidências do amor,353109.0,3440001.5,Ficção
2010,"Comer, rezar e amar",1848473.0,17599455.79,Ficção
2010,Como cães e gatos 2 – a vingança de Kitty Galore,564960.0,6264108.0,Ficção
2010,Como esquecer,32475.0,280320.79,Ficção
2010,Como Festejei o Fim do Mundo,595.0,2576.5,Ficção
2010,Como treinar seu dragão,2044487.0,21937784.0,Animação
2010,Confusões em Família,6608.0,59583.28,Ficção
2010,Contatos de 4º Grau,208200.0,1799512.13,Ficção
2010,Contos da era dourada,5127.0,55201.67,Ficção
2010,Coração louco,64065.0,598195.0,Ficção
2010,Crepúsculo,841.0,3480.51,Ficção
2010,Criação,21241.0,187468.84,Ficção
2010,Cyrus,8898.0,96552.0,Ficção
2010,Código de Conduta,3432.0,28245.73,Ficção
2010,De passagem,2081.0,6388.0,Ficção
2010,De pernas pro ar,447822.0,3711269.2,Ficção
2010,Deixa ela Entrar,6041.0,55840.0,Ficção
2010,Demônio,120060.0,1082973.0,Ficção
2010,"Depois de ontem, antes de amanhã",85.0,908.0,Documentário
2010,Desejo e Perigo,252.0,1191.83,Ficção
2010,Desejo e poder,4094.0,37122.0,Ficção
2010,Destinos ligados,24051.0,251639.41,Ficção
2010,Deu a louca nos bichos,96104.0,749841.24,Ficção
2010,Direito de Amar,59187.0,550757.31,Ficção
2010,Distrito 9,517.0,2599.0,Ficção
2010,Divã,50.0,150.0,Ficção
2010,Diário perdido,21146.0,194264.06,Ficção
2010,Diário Proibido,394.0,3125.81,Ficção
2010,Do Começo ao Fim,17179.0,134796.31,Ficção
2010,Doce Brasil holandês,2115.0,10253.0,Documentário
2010,Doce de Coco,875.0,3442.0,Ficção
2010,Dois em Um,43.0,257.4,Ficção
2010,Dois irmãos,35672.0,357061.32,Ficção
2010,Dupla implacável,258715.0,2279508.6,Ficção
2010,Dzi Croquettes,23687.0,227115.71,Documentário
2010,Educação,60451.0,611826.25,Ficção
2010,Elevado 3.5,886.0,8118.0,Documentário
2010,Elsa e Fred,492.0,2118.0,Ficção
2010,Elvis e Madona,889.0,2157.0,Ficção
2010,Elza,1036.0,5304.5,Documentário
2010,Em busca de uma nova chance,38706.0,366261.43,Ficção
2010,Em teu nome,47413.0,203675.61,Ficção
2010,Embarque Imediato,2470.0,9104.56,Ficção
2010,Encontro de Casais,459681.0,4113398.0,Ficção
2010,Encontro explosivo,1683065.0,15262450.0,Ficção
2010,Enfim viúva,35714.0,331475.9,Ficção
2010,Enquanto o Sol não Vem,1512.0,7936.08,Ficção
2010,Ensaio Sobre a Cegueira,75.0,225.0,Ficção
2010,Enterrado Vivo,43230.0,382491.73,Ficção
2010,Entre irmãos,65225.0,596958.01,Ficção
2010,Entre os Muros da Escola,125.0,605.0,Ficção
2010,Ervas Daninhas,34341.0,321856.85,Ficção
2010,Esquadrão Classe A,423206.0,3791708.0,Ficção
2010,Eu e meu guarda-chuva,98006.0,718315.0,Ficção
2010,Eu matei minha mãe,12727.0,117799.66,Ficção
2010,Fados,466.0,3317.5,Documentário
2010,Fama,375.0,2240.0,Ficção
2010,Federal,113420.0,985378.16,Ficção
2010,Feliz Natal,51.0,178.0,Ficção
2010,"Filhos de João, Admirável Mundo Novo Baiano",512.0,1189.0,Documentário
2010,Filme Socialismo,6181.0,63063.2,Ficção
2010,Filmefobia,45.0,174.0,Ficção
2010,Flor do Deserto,38585.0,368348.46,Ficção
2010,Fluidos,300.0,2644.0,Ficção
2010,Fôlego,335.0,1876.0,Ficção
2010,Fúria de titãs,2502709.0,28459279.0,Ficção
2010,Garapa,3.0,25.0,Documentário
2010,Garfield 3D - um super herói animal,359151.0,4187020.86,Animação
2010,Garota Infernal,116.0,554.0,Ficção
2010,Garoto Cósmico,4834.0,14803.0,Animação
2010,Gente grande,1524940.0,13082594.62,Ficção
2010,Gigante,681.0,4158.0,Ficção
2010,"Godard, Truffaut e a Nouvelle Vague",4961.0,53415.5,Documentário
2010,Goodbye...Solo,24.0,264.0,Ficção
2010,Gran Torino,18.0,135.0,Ficção
2010,Grêmio 10x0,379.0,3697.49,Documentário
2010,Guerra ao Terror,158161.0,1407303.05,Ficção
2010,Halloween 2,26488.0,216410.98,Ficção
2010,Hanami - Cerejeiras em Flor,66537.0,609448.44,Ficção
2010,Harry Potter e as relíquias da morte - Parte 1,4401163.0,37655019.44,Ficção
2010,Herbert de Perto,296.0,1348.5,Documentário
2010,High School Musical - O desafio,299023.0,2010160.17,Ficção
2010,Histórias de amor duram apenas 90 minutos,10153.0,83428.11,Ficção
2010,Homens em fúria,54408.0,550048.0,Ficção
2010,Homens que encaravam cabras,22223.0,246815.75,Ficção
2010,Honeydripper,61.0,602.0,Ficção
2010,Horas de Verão,5.0,25.0,Ficção
2010,Há Tanto Tempo que te Amo,860.0,4289.5,Ficção
2010,Idas e Vindas do Amor,863445.0,7612165.0,Ficção
2010,Ilha do Medo,893212.0,8405590.0,Ficção
2010,Insolação,2395.0,19467.19,Ficção
2010,Instinto de Vingança,20065.0,166043.49,Ficção
2010,Invictus,357980.0,3523304.0,Ficção
2010,Inútil,7.0,35.0,Documentário
2010,JACKASS 3D,66932.0,922633.0,Ficção
2010,Jards Macalé - Um morcego na porta principal,1588.0,14321.8,Documentário
2010,Jean Charles,842.0,2517.0,Ficção
2010,Jogos Mortais - O final,593234.0,7253495.75,Ficção
2010,Jogos Mortais 6,3852.0,19281.0,Ficção
2010,José e Pilar,29033.0,263988.01,Documentário
2010,Julie e Julia,46191.0,381648.0,Ficção
2010,Juntos pelo acaso,475608.0,4206329.45,Ficção
2010,Juventude,286.0,2459.0,Ficção
2010,Karate Kid,2104835.0,17682125.01,Ficção
2010,Katyn,60.0,316.0,Ficção
2010,Kick-ass - quebrando tudo,53176.0,498571.0,Ficção
2010,Lanchonete Olympia,46.0,318.5,Ficção
2010,Leis de família,5.0,50.0,Ficção
2010,Lembranças,428999.0,3436359.67,Ficção
2010,Lissi e o reino dos birutas,7334.0,55444.33,Animação
2010,London River - destinos cruzados,11287.0,97093.84,Ficção
2010,Lope,597.0,6143.0,Ficção
2010,Lua Nova,278380.0,2037056.25,Ficção
2010,"Lula, O Filho do Brasil",848494.0,7065555.9,Ficção
2010,Luzes na escuridão,2812.0,22698.7,Ficção
2010,Léo e Bia,1496.0,13908.0,Ficção
2010,Machete,11690.0,116221.21,Ficção
2010,Mademoiselle Chambon,36386.0,338781.26,Ficção
2010,Mais que o máximo,3036.0,32175.19,Ficção
2010,Manhã Transfigurada,294.0,1564.5,Ficção
2010,Marmaduke,255182.0,1801729.0,Ficção
2010,Mary e Max - uma amizade diferente,32285.0,291603.76,Animação
2010,Maré de azar,7188.0,63085.53,Ficção
2010,Medos Privados em Lugares Públicos,7460.0,70305.76,Ficção
2010,Megamente,1634469.0,15803522.0,Animação
2010,Meu Malvado Favorito,2425161.0,23423043.0,Animação
2010,Meu mundo em perigo,618.0,4658.5,Ficção
2010,Micmacs - Um plano complicado,1348.0,11701.32,Ficção
2010,"Minha terra, África",6836.0,77111.31,Ficção
2010,Minhas mães e meu pai,68172.0,747694.1,Ficção
2010,Missão quase impossível,149247.0,1200068.56,Ficção
2010,"Morgue story - sangue, baiacu e quadrinhos",1205.0,6908.0,Ficção
2010,"Moscou, Bélgica",7724.0,73082.49,Ficção
2010,Mother - A Busca Pela Verdade,12878.0,116146.7,Ficção
2010,Muita calma nessa hora,1343433.0,11676684.59,Ficção
2010,Nanny McPhee e as lições mágicas,197753.0,1592538.0,Ficção
2010,Napoli Napoli Napoli,2394.0,27195.0,Ficção
2010,Netto e o domador de cavalos,2822.0,21042.5,Ficção
2010,Nine,96043.0,920174.0,Ficção
2010,Ninho Vazio,140.0,739.0,Ficção
2010,Ninja Assassino,37945.0,313227.0,Ficção
2010,No coração dos deuses,2500.0,7500.0,Ficção
2010,No meio do mundo,1190.0,6099.5,Documentário
2010,No meu Lugar,1328.0,6567.0,Ficção
2010,Nos Embalos da Disco,1559.0,13725.49,Ficção
2010,Nosso lar,4060304.0,36126083.0,Ficção
2010,"Nova York, Eu te Amo",56170.0,565486.87,Ficção
2010,Novidades no Amor,357.0,2569.0,Ficção
2010,"Não, Minha Filha, Você Não Irá Dançar",11557.0,99166.5,Ficção
2010,O abraço corporativo,929.0,8588.0,Documentário
2010,O amor acontece,234380.0,2077909.39,Ficção
2010,O Amor Pede Passagem,47536.0,380131.02,Ficção
2010,O Amor Segundo B. Schianberg,4273.0,37731.2,Ficção
2010,O ano em que meus pais saíram de férias,2528.0,7608.5,Ficção
2010,O aprendiz de feiticeiro,1014740.0,8474678.58,Ficção
2010,O Balão Vermelho,8.0,80.0,Ficção
2010,O Bem amado,953345.0,8388166.36,Ficção
2010,O bom coração,2002.0,20332.0,Ficção
2010,O Cavaleiro Didi e a Princesa Lili,245.0,840.0,Ficção
2010,O Caçador,12.0,64.0,Ficção
2010,O ciúme mora ao lado,6191.0,63830.5,Ficção
2010,O concerto,12074.0,138161.36,Ficção
2010,O Contador de Histórias,196.0,1036.0,Ficção
2010,O Desinformante,511.0,3379.0,Ficção
2010,O diabo veste Prada,5.0,21.0,Ficção
2010,O Diário de Sintra,537.0,4364.0,Documentário
2010,O escritor fantasma,119720.0,1289039.22,Ficção
2010,O estranho em mim,6358.0,57340.5,Ficção
2010,O Estudante (2010),4509.0,34647.81,Ficção
2010,O Fada do Dente,1197161.0,9201882.0,Ficção
2010,O Fantástico Senhor Raposo,4748.0,31418.0,Animação
2010,O Fim da Escuridão,452734.0,4067934.29,Ficção
2010,O Fim da Picada,34.0,183.5,Ficção
2010,O garoto de Liverpool,24862.0,267349.39,Ficção
2010,O Golfinho - A História de um Sonhador,5631.0,17854.0,Animação
2010,O golpista do ano,196274.0,1932612.43,Ficção
2010,O Grilo Feliz e os Insetos Gigantes,8527.0,34613.0,Animação
2010,O Grão,1805.0,12227.75,Ficção
2010,O guardião,293.0,1203.0,Ficção
2010,O Guerreiro Didi e a Ninja Lili,961.0,2883.0,Ficção
2010,O homem de ferro 2,3227105.0,28358980.0,Ficção
2010,O Homem que Engarrafava Nuvens,19247.0,150684.5,Documentário
2010,O inferno de Henri-Georges Clouzot,1916.0,21712.66,Documentário
2010,O Livro de Eli,891788.0,7935741.25,Ficção
2010,O Lobisomem,856171.0,7554780.0,Ficção
2010,O louco amor de Yves Saint Laurent,4996.0,50894.0,Documentário
2010,O Menino da Porteira,247.0,741.0,Ficção
2010,O Mensageiro (2010),19089.0,182925.65,Ficção
2010,O Milagre de Santa Luzia,73.0,276.0,Documentário
2010,O Mundo Encantado de Gigi,20560.0,155927.61,Animação
2010,O mundo imaginário do Dr. Parnassus,29625.0,278445.06,Ficção
2010,O nome dela é Sabine,630.0,3800.6,Documentário
2010,O pecado de Hadewijch,6921.0,73997.47,Ficção
2010,O Pequeno Nicolau,148041.0,1382934.69,Ficção
2010,O Poder do Soul,109.0,728.0,Documentário
2010,O Preço da Traição,115208.0,1064831.07,Ficção
2010,O primeiro que disse,39.0,512.5,Ficção
2010,O profeta,31353.0,289956.91,Ficção
2010,O Que Resta do Tempo,16015.0,137481.42,Ficção
2010,O refúgio,7090.0,67164.3,Ficção
2010,O retrato de Dorian Gray,782.0,6763.0,Ficção
2010,O segredo dos seus olhos,328128.0,3274349.01,Ficção
2010,O sol do meio-dia,2777.0,22110.18,Ficção
2010,O Solista,4882.0,30597.0,Ficção
2010,O solteirão,63566.0,674157.69,Ficção
2010,O Ultimo Bandoneon,229.0,1108.0,Documentário
2010,O Visitante,16.0,115.0,Ficção
2010,O último exorcismo,402742.0,3478332.74,Ficção
2010,O último mestre do ar,1568702.0,16362849.0,Ficção
2010,Oceanos,8774.0,92596.25,Documentário
2010,Olhos azuis,15499.0,133821.87,Ficção
2010,Onde Andará Dulce Veiga?,2500.0,7500.0,Ficção
2010,Onde Vivem os Monstros,85785.0,820881.0,Ficção
2010,Ondine,6589.0,56457.5,Ficção
2010,Os Contos de Canterbury,54.0,260.0,Ficção
2010,Os Estados Unidos contra John Lennon,8997.0,100431.89,Documentário
2010,Os famosos e os duendes da morte,7747.0,64897.0,Ficção
2010,Os Fantasmas de Scrooge,7991.0,41764.0,Animação
2010,Os Homens que Não Amavam as Mulheres,43103.0,409210.1,Ficção
2010,Os inquilinos,8198.0,64308.34,Ficção
2010,Os mercenários,1066176.0,9599652.93,Ficção
2010,Os outros caras,55787.0,484165.58,Ficção
2010,Os vampiros que se mordam,474469.0,3904378.0,Ficção
2010,Ouro Negro,861.0,5389.0,Ficção
2010,Pachamama,4257.0,33585.0,Documentário
2010,Pacto Secreto,113.0,226.0,Ficção
2010,Pandorum,42958.0,362831.69,Ficção
2010,Par perfeito,442635.0,4246198.5,Ficção
2010,Paris,3995.0,22971.18,Ficção
2010,Partir,4038.0,36447.52,Ficção
2010,Partículas Elementares,76.0,397.5,Ficção
2010,Patativa do Assaré - Ave Poesia,73.0,171.0,Documentário
2010,Patrick 1.5,11824.0,105882.74,Ficção
2010,Pecado da carne,24525.0,243955.38,Ficção
2010,Pecados do meu pai,530.0,5045.19,Documentário
2010,Pequenos Invasores,54.0,205.0,Ficção
2010,Percy Jackson e o ladrão de raios,2005439.0,16026375.0,Ficção
2010,Piranha 3D,146620.0,1550441.5,Ficção
2010,Planeta 51,32043.0,143743.97,Animação
2010,Plano B,660838.0,6156605.25,Ficção
2010,"Polícia, Adjetivo",464.0,2423.0,Ficção
2010,Ponyo – uma amizade que veio do mar,37036.0,294874.72,Animação
2010,Praça Saens Peña,2129.0,19046.0,Ficção
2010,Preciosa: Uma História de Esperança,183470.0,1663118.31,Ficção
2010,Predadores,406029.0,3574161.0,Ficção
2010,Premonição 4,785259.0,8245200.21,Ficção
2010,Procurando Elly,18048.0,163861.76,Ficção
2010,"Programa Casé – o que a gente não inventa, não existe",2346.0,17017.0,Documentário
2010,Príncipe da Pérsia: as areias do tempo,1989213.0,17735314.25,Ficção
2010,PS Eu te Amo,39.0,282.0,Ficção
